id,mw,logp,smiles,ic50,unit,canonical,MaxEStateIndex,MinEStateIndex,MaxAbsEStateIndex,MinAbsEStateIndex,qed,MolWt,HeavyAtomMolWt,ExactMolWt,NumValenceElectrons,NumRadicalElectrons,MaxPartialCharge,MinPartialCharge,MaxAbsPartialCharge,MinAbsPartialCharge,FpDensityMorgan1,FpDensityMorgan2,FpDensityMorgan3,BCUT2D_MWHI,BCUT2D_MWLOW,BCUT2D_CHGHI,BCUT2D_CHGLO,BCUT2D_LOGPHI,BCUT2D_LOGPLOW,BCUT2D_MRHI,BCUT2D_MRLOW,BalabanJ,BertzCT,Chi0,Chi0n,Chi0v,Chi1,Chi1n,Chi1v,Chi2n,Chi2v,Chi3n,Chi3v,Chi4n,Chi4v,HallKierAlpha,Ipc,Kappa1,Kappa2,Kappa3,LabuteASA,PEOE_VSA1,PEOE_VSA10,PEOE_VSA11,PEOE_VSA12,PEOE_VSA13,PEOE_VSA14,PEOE_VSA2,PEOE_VSA3,PEOE_VSA4,PEOE_VSA5,PEOE_VSA6,PEOE_VSA7,PEOE_VSA8,PEOE_VSA9,SMR_VSA1,SMR_VSA10,SMR_VSA2,SMR_VSA3,SMR_VSA4,SMR_VSA5,SMR_VSA6,SMR_VSA7,SMR_VSA8,SMR_VSA9,SlogP_VSA1,SlogP_VSA10,SlogP_VSA11,SlogP_VSA12,SlogP_VSA2,SlogP_VSA3,SlogP_VSA4,SlogP_VSA5,SlogP_VSA6,SlogP_VSA7,SlogP_VSA8,SlogP_VSA9,TPSA,EState_VSA1,EState_VSA10,EState_VSA11,EState_VSA2,EState_VSA3,EState_VSA4,EState_VSA5,EState_VSA6,EState_VSA7,EState_VSA8,EState_VSA9,VSA_EState1,VSA_EState10,VSA_EState2,VSA_EState3,VSA_EState4,VSA_EState5,VSA_EState6,VSA_EState7,VSA_EState8,VSA_EState9,FractionCSP3,HeavyAtomCount,NHOHCount,NOCount,NumAliphaticCarbocycles,NumAliphaticHeterocycles,NumAliphaticRings,NumAromaticCarbocycles,NumAromaticHeterocycles,NumAromaticRings,NumHAcceptors,NumHDonors,NumHeteroatoms,NumRotatableBonds,NumSaturatedCarbocycles,NumSaturatedHeterocycles,NumSaturatedRings,RingCount,MolLogP,MolMR,fr_Al_COO,fr_Al_OH,fr_Al_OH_noTert,fr_ArN,fr_Ar_COO,fr_Ar_N,fr_Ar_NH,fr_Ar_OH,fr_COO,fr_COO2,fr_C_O,fr_C_O_noCOO,fr_C_S,fr_HOCCN,fr_Imine,fr_NH0,fr_NH1,fr_NH2,fr_N_O,fr_Ndealkylation1,fr_Ndealkylation2,fr_Nhpyrrole,fr_SH,fr_aldehyde,fr_alkyl_carbamate,fr_alkyl_halide,fr_allylic_oxid,fr_amide,fr_amidine,fr_aniline,fr_aryl_methyl,fr_azide,fr_azo,fr_barbitur,fr_benzene,fr_benzodiazepine,fr_bicyclic,fr_diazo,fr_dihydropyridine,fr_epoxide,fr_ester,fr_ether,fr_furan,fr_guanido,fr_halogen,fr_hdrzine,fr_hdrzone,fr_imidazole,fr_imide,fr_isocyan,fr_isothiocyan,fr_ketone,fr_ketone_Topliss,fr_lactam,fr_lactone,fr_methoxy,fr_morpholine,fr_nitrile,fr_nitro,fr_nitro_arom,fr_nitro_arom_nonortho,fr_nitroso,fr_oxazole,fr_oxime,fr_para_hydroxylation,fr_phenol,fr_phenol_noOrthoHbond,fr_phos_acid,fr_phos_ester,fr_piperdine,fr_piperzine,fr_priamide,fr_prisulfonamd,fr_pyridine,fr_quatN,fr_sulfide,fr_sulfonamd,fr_sulfone,fr_term_acetylene,fr_tetrazole,fr_thiazole,fr_thiocyan,fr_thiophene,fr_unbrch_alkane,fr_urea
CHEMBL2375895,431.88,5.2,COc1ccc(C(=O)Nc2cccc(Cl)c2)cc1Nc1nccc(-c2cccnc2)n1,34.77,nM,COc1ccc(C(=O)Nc2cccc(Cl)c2)cc1Nc1nccc(-c2cccnc2)n1,13.62891414,-3.399946002,13.62891414,0.020279867,0.43603913,431.883,413.739,431.1149025,154,0,0.255241039,-0.494578493,0.494578493,0.255241039,1.161290323,2.096774194,3,11.88034513,-0.243217264,0.534827896,-2.332694858,0.621680203,-2.325508355,2.876084141,-0.942791924,2.024776915,2034.531178,37.18483359,32.93052903,15.68645798,22.526246,16.93184984,8.415387123,5.290568603,5.668533076,3.327703516,3.516685753,2.064128409,2.20087724,-3.97,14593328989,7.939062275,9.231602313,4.963438946,209.0751541,15.35648966,5.749511833,2.823684157,5.948339281,5.907179729,0,9.778515705,9.967957042,0,0,17.6433586,54.38176837,40.3556082,40.35140363,34.28722119,34.83123145,0,14.95193556,0,0,17.65757917,89.52895751,0,17.00689132,15.35648966,17.32311183,5.749511833,11.60093989,27.89706775,0,0,32.29012557,78.94287271,7.84631747,11.25737949,0,89.03,136.8040929,4.794537184,0,10.61962671,0,0,0,0,0,14.95193556,41.0936239,150.1245183,5.881581721,24.63177806,-0.944168735,-4.635290537,-3.893110505,-9.691464278,-2.546120216,0,-3.399946002,0.043478261,31,2,7,0,0,0,2,2,4,6,2,8,7,0,0,0,4,5.1965,120.9449,0,0,0,0,0,3,0,0,0,0,1,1,0,0,0,3,2,0,0,0,0,0,0,0,0,0,0,1,0,3,0,0,0,0,2,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
CHEMBL2375892,415.43,4.68,COc1ccc(C(=O)Nc2cccc(F)c2)cc1Nc1nccc(-c2cccnc2)n1,3.21,nM,COc1ccc(C(=O)Nc2cccc(F)c2)cc1Nc1nccc(-c2cccnc2)n1,14.46236998,-3.426952174,14.46236998,0.059168756,0.475263047,415.428,397.284,415.144453,154,0,0.255241833,-0.494578493,0.494578493,0.255241833,1.161290323,2.096774194,3,11.88034513,-0.243217303,0.533813436,-2.332128782,0.617877639,-2.326789617,2.876066467,-0.94279224,2.024776915,2034.531178,37.18483359,32.93052903,14.93052903,22.526246,16.93184984,8.03742265,5.290568603,5.290568603,3.327703516,3.327703516,2.064128409,2.064128409,-4.33,14593328989,7.733648856,8.997402865,4.811984688,202.9374233,15.35648966,11.56673267,2.823684157,5.948339281,5.907179729,0,9.778515705,14.35837209,0,0,6.042418708,54.38176837,35.33297489,40.35140363,38.67763624,23.23029156,0,14.95193556,0,0,17.65757917,90.32354504,0,17.00689132,15.35648966,21.71352688,5.749511833,0,27.89706775,0,5.817220841,32.29012557,78.94287271,2.823684157,11.25737949,0,89.03,137.5986804,9.184952232,0,10.61962671,0,0,0,0,0,14.95193556,29.49268401,163.3679824,0,24.48320966,-0.423465121,-5.048574593,-5.759533943,-11.17612786,-2.599871706,0,-3.426952174,0.043478261,31,2,7,0,0,0,2,2,4,6,2,8,7,0,0,0,4,4.6822,115.8929,0,0,0,0,0,3,0,0,0,0,1,1,0,0,0,3,2,0,0,0,0,0,0,0,0,0,0,1,0,3,0,0,0,0,2,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
CHEMBL2375972,484.56,4.48,COc1ccc(C(=O)Nc2ccc(OCCN(C)C)cc2)cc1Nc1nccc(-c2cccnc2)n1,2.34,nM,COc1ccc(C(=O)Nc2ccc(OCCN(C)C)cc2)cc1Nc1nccc(-c2cccnc2)n1,14.0279459,-4.144377397,14.0279459,0.136886895,0.339712827,484.56,456.336,484.2222888,184,0,0.25524027,-0.494578493,0.494578493,0.25524027,1.166666667,2.055555556,2.888888889,11.091472,-0.246153463,9.84277E-17,-2.601317395,2.9447E-16,-2.723578334,1.957515553,-1.052295588,1.94321357,2502.056229,49.46929064,45.40802644,17.40802644,28.82672282,23.07193629,9.177509097,5.957048252,5.957048252,3.645814525,3.645814525,2.217312423,2.217312423,-4.5,5.23486E+12,7.501536,11.76404432,6.546376614,249.1547402,24.99326235,18.05800891,2.823684157,5.948339281,5.907179729,0,9.778515705,9.967957042,0,0,0,74.37584088,52.79590302,43.09292074,52.73166971,23.23029156,0,19.85184529,0,0,44.66507789,84.5063242,0,22.75640315,20.09335261,17.32311183,11.49902367,0,59.80447621,0,0,45.99771114,78.94287271,2.823684157,11.25737949,0,101.5,174.7481932,4.794537184,0,5.309813353,0,0,0,0,0,14.95193556,47.93713252,235.08873,0,24.08161411,-0.614076126,-5.614750578,-5.91851847,-12.8077683,-2.786813842,-15.97950272,-3.532247442,0.185185185,36,2,9,0,0,0,2,2,4,8,2,9,13,0,0,0,4,4.4835,139.9839,0,0,0,0,0,3,0,0,0,0,1,1,0,0,0,4,2,0,0,1,0,0,0,0,0,0,0,1,0,3,0,0,0,0,2,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
CHEMBL20926,381.44,4.84,Cc1ccc(NC(=O)c2ccccc2)cc1Nc1nccc(-c2cccnc2)n1,398.11,nM,Cc1ccc(NC(=O)c2ccccc2)cc1Nc1nccc(-c2cccnc2)n1,13.38077722,-3.362809068,13.38077722,0.017878601,0.516872598,381.439,362.287,381.1589602,142,0,0.255158811,-0.323844002,0.323844002,0.255158811,1.068965517,1.965517241,2.827586207,11.39009367,-0.243618196,0.445021049,-2.363205483,0.530213222,-2.322718721,2.698501849,-0.944842934,2.027784647,2006.601387,36.4777268,33.14431627,14.14431627,22.05311945,17.08461931,7.690192123,5.045400149,5.045400149,3.164346406,3.164346406,1.935548375,1.935548375,-4.06,9361982727,6.48721917,8.308432174,4.440987096,195.0633131,10.61962671,0,2.823684157,5.948339281,5.907179729,0,9.778515705,9.967957042,0,0,24.16967483,54.71227456,45.13263683,24.88454778,30.9211168,23.23029156,0,14.95193556,0,6.851892117,10.61962671,96.1121944,0,11.25737949,10.61962671,17.32311183,0,0,20.85911529,0,6.851892117,39.22433562,84.98529142,2.823684157,11.25737949,0,79.8,137.4517576,4.794537184,0,10.61962671,0,0,0,0,0,14.95193556,26.12657961,154.169663,0,24.37565686,-0.286775147,-5.833508115,-2.67372148,-10.93867982,-2.53315953,-3.362809068,0,0.043478261,29,2,6,0,0,0,2,2,4,5,2,6,6,0,0,0,4,4.84292,114.1199,0,0,0,0,0,3,0,0,0,0,1,1,0,0,0,3,2,0,0,0,0,0,0,0,0,0,0,1,0,3,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
CHEMBL4555024,500.52,7.21,CCc1ccc(C(=O)Nc2cccc(C(F)(F)F)c2)cc1-c1cc(C)cc(-c2cnc3cnccn23)c1,10000,nM,CCc1ccc(C(=O)Nc2cccc(C(F)(F)F)c2)cc1-c1cc(C)cc(-c2cnc3cnccn23)c1,14.0801239,-5.583133309,14.0801239,0.524656021,0.277525082,500.524,477.34,500.182396,186,0,0.415985518,-0.321982541,0.415985518,0.321982541,1.135135135,2,2.810810811,11.85716327,-0.24831732,0.013369885,-2.439842055,0.4192,-2.357522889,2.584256565,-1.052290264,2.054794123,2690.412051,46.00267083,40.83099609,17.83099609,27.15328954,21.23074563,9.783532034,6.941766015,6.941766015,4.573516361,4.573516361,3.011834203,3.011834203,-4.46,1.56096E+12,9.13110351,9.536477833,4.953405638,243.5652213,5.309813353,0,7.059019299,0,5.907179729,6.176298517,14.17921031,4.983978521,13.17124514,0,24.97914824,77.77555394,40.12614813,42.79378969,49.53431264,17.24174322,0,14.36865165,0,26.25300765,5.309813353,107.3695739,0,22.38428247,5.309813353,18.85863142,0,0,20.27583138,12.54922342,6.851892117,64.0569235,85.11576792,1.411842078,28.03145969,0,59.29,178.5584206,19.33654088,0,0,4.400694606,0,0,0,0,9.967957042,30.19777176,234.5905914,0,21.31105924,-0.689505709,-13.91392404,-2.174103531,-15.7047638,-13.25145753,-7.501229324,0,0.137931034,37,1,5,0,0,0,3,2,5,4,1,8,7,0,0,0,5,7.20522,137.3712,0,0,0,0,0,3,0,0,0,0,1,1,0,0,0,3,1,0,0,0,0,0,0,0,0,3,0,1,0,1,0,0,0,0,3,0,1,0,0,0,0,0,0,0,3,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CHEMBL1214141,547.54,6.08,Cc1ccc(Nc2ncc3c(n2)N(C)C(=O)N(c2cc(NC(=O)c4cccc(C(F)(F)F)c4)ccc2C)C3)cn1,1.25,nM,Cc1ccc(Nc2ncc3c(n2)N(C)C(=O)N(c2cc(NC(=O)c4cccc(C(F)(F)F)c4)ccc2C)C3)cn1,14.47650949,-5.611462335,14.47650949,0.106124517,0.314007509,547.541,523.349,547.1943577,204,0,0.415934218,-0.32273141,0.415934218,0.32273141,1.1,1.95,2.725,11.87875019,-0.245941895,0.018494458,-2.52788913,0.4192,-2.630348728,2.513111463,-0.946737584,1.828048001,2672.683355,49.20977761,43.08088517,19.08088517,28.84179459,22.19733095,10.30290376,7.293767392,7.293767392,4.638714339,4.638714339,2.916476796,2.916476796,-5,6.4186E+12,10.19400353,10.285,5.414516904,261.0848407,10.61962671,5.817862778,2.823684157,5.948339281,5.907179729,12.20741303,19.57833517,9.778515705,18.15522366,0,12.08483742,61.56416668,47.99376637,47.42784017,55.7406919,40.76665512,0,14.95193556,0,26.37694244,27.39527307,94.67529275,0,0,20.41944617,46.79414321,0,0,33.8660567,12.6731582,13.70378423,62.89895938,66.72755879,2.823684157,0,0,103.35,183.90435,22.76031951,0,5.309813353,0,0,0,0,0,14.95193556,32.98037239,238.8492053,0,38.01519591,-0.813837888,-12.38471443,-4.854190982,-16.2913508,-8.224633218,-14.71234052,0,0.178571429,40,2,9,0,1,1,2,2,4,6,2,12,8,0,0,0,5,6.07954,144.8469,0,0,0,0,0,3,0,0,0,0,2,2,0,0,0,5,2,0,0,0,0,0,0,0,0,3,0,3,0,5,1,0,0,0,2,0,1,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
CHEMBL1760363,534.57,7.02,Cc1cn(-c2cc(NC(=O)c3ccc(C)c(Nc4nc(-c5cccnc5)cs4)c3)cc(C(F)(F)F)c2)cn1,671,nM,Cc1cn(-c2cc(NC(=O)c3ccc(C)c(Nc4nc(-c5cccnc5)cs4)c3)cc(C(F)(F)F)c2)cn1,14.46121688,-5.699310275,14.46121688,0.007558391,0.244531856,534.567,513.399,534.144965,192,0,0.416061884,-0.331280295,0.416061884,0.331280295,1.184210526,2.078947368,2.868421053,12.24938311,-0.245941876,0.548745356,-2.35128452,0.574330006,-2.328442107,3.01141734,-0.946643212,1.783754004,2589.516497,44.91688439,39.13367157,18.95016815,26.86961603,20.23063471,10.6527041,6.862481341,7.635878003,4.287813161,4.948372771,2.686557836,3.29608641,-4.51,1.31326E+12,10.33359241,10.09605908,5.570976287,249.216334,15.18672635,1.370758556,7.955242636,0,5.907179729,6.176298517,9.778515705,9.967957042,13.17124514,11.33678588,6.042418708,61.56416668,60.28841319,39.70378187,46.83387905,33.75029664,0,19.51903521,0,19.88008275,10.61962671,100.9018039,0,16.94476576,10.61962671,29.67757617,0,11.33678588,25.42621494,6.176298517,13.70378423,53.22323222,78.51752142,2.823684157,16.94476576,0,84.73,165.4499765,17.96578233,0,21.21369888,0,0,0,0,0,14.95193556,28.86809672,214.9094732,0.245943933,24.82634463,-2.017363035,-11.62459962,-2.089546212,-11.09329474,-9.847458344,-6.726166528,0,0.111111111,38,2,7,0,0,0,2,3,5,7,2,11,8,0,0,0,5,7.02234,141.0629,0,0,0,0,0,4,0,0,0,0,1,1,0,0,0,4,2,0,0,0,0,0,0,0,0,3,0,1,0,3,1,0,0,0,2,0,0,0,0,0,0,0,0,0,3,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0
CHEMBL1760365,535.56,6.42,Cc1ncn(-c2cc(NC(=O)c3ccc(C)c(Nc4nc(-c5cccnc5)cs4)c3)cc(C(F)(F)F)c2)n1,480,nM,Cc1ncn(-c2cc(NC(=O)c3ccc(C)c(Nc4nc(-c5cccnc5)cs4)c3)cc(C(F)(F)F)c2)n1,14.38713099,-5.6598167,14.38713099,0.0101161,0.260552169,535.555,515.395,535.1402139,192,0,0.416062928,-0.331280295,0.416062928,0.331280295,1.184210526,2.078947368,2.868421053,12.605787,-0.245939543,0.572125975,-2.350164165,0.631217402,-2.328540093,3.058611422,-0.946727223,1.767069745,2538.473543,44.0466409,38.08088517,18.89738175,26.44209568,19.68063471,10.6027041,6.802071144,7.575467806,4.241845683,4.902405293,2.653016817,3.26254539,-4.58,9.09776E+11,10.65383804,10.05447059,5.543800064,246.999465,10.61962671,13.49853477,7.955242636,0,5.907179729,6.176298517,9.778515705,14.64975998,18.26992695,11.33678588,6.042418708,61.56416668,48.4281317,32.02310988,45.46312049,33.75029664,0,24.73242031,0,19.88008275,10.61962671,94.85938518,0,16.94476576,10.61962671,29.67757617,0,11.33678588,30.63960004,6.176298517,13.70378423,51.98295017,72.34462621,2.823684157,16.94476576,0,97.62,159.4075578,17.96578233,0,21.32840217,0,0,0,0,0,20.05061737,27.49733817,205.8751547,0.25421085,24.76154556,1.439238604,-10.27263423,-3.179128739,-10.90234468,-8.432365797,-6.627009587,0,0.115384615,38,2,8,0,0,0,2,3,5,8,2,12,8,0,0,0,5,6.41734,138.8579,0,0,0,0,0,5,0,0,0,0,1,1,0,0,0,5,2,0,0,0,0,0,0,0,0,3,0,1,0,3,1,0,0,0,2,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0
CHEMBL4459049,443.48,3.55,Nc1n[nH]c2cccc(-c3ccc(C(=O)N4CCN(C(=O)c5ccc(F)cc5)CC4)cc3)c12,20860,nM,Nc1n[nH]c2cccc(-c3ccc(C(=O)N4CCN(C(=O)c5ccc(F)cc5)CC4)cc3)c12,14.24296288,-4.261224744,14.24296288,0.172983865,0.506277017,443.482,421.306,443.1757532,166,0,0.253477144,-0.381693247,0.381693247,0.253477144,0.96969697,1.545454545,2.121212121,11.28295551,-0.180631843,0.278403986,-2.720115853,0.380612077,-2.870119617,2.539104658,-0.998715559,1.763449057,2296.418058,42.14086351,37.93052903,15.93052903,24.95281836,19.65133249,8.809691707,6.16453495,6.16453495,4.174149896,4.174149896,2.655128347,2.655128347,-4.2,2.06588E+11,7.411753423,8.384453104,3.909375,220.2399981,15.51953644,5.817220841,10.05338901,0,11.81435946,0,14.68078093,4.390415048,5.098681808,0,24.16967483,53.42383394,37.11434172,36.9473375,44.25942822,28.53514717,0,19.99020783,0,0,31.70715571,83.41072961,0,11.12690298,5.719716976,10.20827783,0,0,57.79200602,0,5.817220841,46.76038992,66.46660578,4.235526235,22.02982792,0,95.32,158.860038,13.97948942,0,10.81142353,0,0,0,0,0,5.098681808,30.2799388,197.0142835,0,26.33353997,3.179573816,-5.502395172,-6.971962012,-14.03826674,0,-17.01477339,0,0.16,33,3,7,0,1,1,3,1,4,4,2,8,4,0,1,1,5,3.5494,124.1491,0,0,0,1,0,2,1,0,0,0,2,2,0,0,0,3,1,1,0,0,0,1,0,0,0,0,0,2,0,1,0,0,0,0,3,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CHEMBL3634540,413.48,3.28,Cc1ccccc1C(=O)NCCNC(=O)c1ccc(-c2cccc3[nH]nc(N)c23)cc1,18,nM,Cc1ccccc1C(=O)NCCNC(=O)c1ccc(-c2cccc3[nH]nc(N)c23)cc1,13.58508829,-4.207003789,13.58508829,0.153812181,0.363378175,413.481,390.297,413.185175,156,0,0.251110012,-0.381693247,0.381693247,0.251110012,1.129032258,1.903225806,2.677419355,11.02320601,-0.243703054,0.20310138,-2.532288794,0.322942613,-2.77329125,2.175735956,-0.945104498,1.887689872,2239.841813,41.64086351,38.05256456,15.05256456,24.4914935,19.40956385,8.173495875,5.55473232,5.55473232,3.678658089,3.678658089,2.304598811,2.304598811,-4.13,1.12563E+11,6.433419973,8.706448436,4.253174438,211.8164925,16.33934368,0,12.87707317,0,11.81435946,0,14.68078093,0,5.098681808,0,42.29693095,47.71192142,28.23289802,31.46430327,41.32193877,28.53514717,0,20.81001507,0,6.851892117,18.71343634,83.15696026,0,11.12690298,16.33934368,5.817862778,0,0,34.99846719,0,6.851892117,50.95308285,66.46660578,7.059210392,22.02982792,0,112.9,153.2842486,9.589074368,0,10.81142353,0,0,0,0,0,5.098681808,31.7328644,186.4031648,0,26.96755741,1.438575642,-6.550633614,-4.996088932,-12.63908585,0,-11.87348944,0,0.125,31,5,7,0,0,0,3,1,4,4,4,7,8,0,0,0,4,3.28032,121.7875,0,0,0,1,0,2,1,0,0,0,2,2,0,0,0,1,3,1,0,0,0,1,0,0,0,0,0,2,0,1,0,0,0,0,3,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CHEMBL1760371,522.68,7.3,Cc1cn(-c2cc(NC(=O)c3ccc(C)c(Nc4nc(-c5cccnc5)cs4)c3)cc(C(C)(C)C)c2)cn1,20.1,nM,Cc1cn(-c2cc(NC(=O)c3ccc(C)c(Nc4nc(-c5cccnc5)cs4)c3)cc(C(C)(C)C)c2)cn1,14.60276207,-4.386810275,14.60276207,0.012586237,0.244371282,522.678,492.438,522.2201806,192,0,0.255237222,-0.331280295,0.331280295,0.255237222,1.157894737,2.078947368,2.894736842,10.99128284,-0.24749149,2.48325E-16,-2.634170391,5.39326E-16,-2.556766495,2.07823842,-1.094569526,1.923344055,2853.197042,52.41688439,48.49977815,19.31627473,30.61961603,24.913688,10.83575739,7.114722272,7.888118934,4.379339806,5.039899416,2.732321159,3.341849732,-4.3,4.33042E+13,7.86227208,10.22115936,5.652846485,268.4592886,15.18672635,1.370758556,7.955242636,0,5.907179729,0,9.778515705,9.967957042,0,11.33678588,26.59809506,72.54260864,72.62524019,34.14033038,45.99946091,33.75029664,0,19.51903521,0,39.67445106,10.61962671,100.9018039,0,16.94476576,10.61962671,16.50633103,0,11.33678588,25.42621494,5.414990469,13.70378423,86.11573558,78.51752142,2.823684157,16.94476576,0,84.73,185.2443448,4.794537184,0,21.21369888,0,0,0,0,0,14.95193556,41.20492373,251.1209011,0.220358255,25.50165653,-2.092934871,-15.93462115,-2.145030905,-11.20445157,-4.304424615,-19.82811939,0,0.2,38,2,7,0,0,0,2,3,5,7,2,8,8,0,0,0,5,7.30104,154.7609,0,0,0,0,0,4,0,0,0,0,1,1,0,0,0,4,2,0,0,0,0,0,0,0,0,0,0,1,0,3,1,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0
CHEMBL1760374,520.54,6.71,Cc1cn(-c2cc(NC(=O)c3cccc(Nc4nc(-c5cccnc5)cs4)c3)cc(C(F)(F)F)c2)cn1,3780,nM,Cc1cn(-c2cc(NC(=O)c3cccc(Nc4nc(-c5cccnc5)cs4)c3)cc(C(F)(F)F)c2)cn1,14.38192077,-5.652177011,14.38192077,0.041624364,0.259864224,520.54,501.388,520.1293149,186,0,0.416061884,-0.331516401,0.416061884,0.331516401,1.162162162,2.054054054,2.864864865,12.67604477,-0.243618468,0.5810965,-2.318756071,0.648161954,-2.322816583,3.099144692,-0.945797206,1.716904113,2488.383882,42.41688439,36.63367157,18.45016815,25.65829117,18.98063471,10.4027041,6.612481341,7.385878003,4.106911461,4.767471071,2.596106986,3.20563556,-4.51,4.34969E+11,10.46322545,9.859477348,5.671234201,240.0414509,15.18672635,1.370758556,7.955242636,0,5.907179729,6.176298517,9.778515705,9.967957042,13.17124514,11.33678588,6.042418708,55.19124178,56.17613752,41.07454043,44.09236194,33.75029664,0,19.51903521,0,13.02819063,10.61962671,101.3807711,0,16.94476576,10.61962671,29.67757617,0,11.33678588,25.42621494,6.176298517,6.851892117,44.91826362,84.55994013,2.823684157,16.94476576,0,84.73,159.0770516,17.96578233,0,9.876913001,11.33678588,0,0,0,0,14.95193556,26.12657961,197.8625919,0.335654818,24.69485601,-1.620146482,-9.703974058,-1.989631246,-11.39134051,-9.641908805,-3.212768321,0,0.076923077,37,2,7,0,0,0,2,3,5,7,2,11,7,0,0,0,5,6.71392,136.3259,0,0,0,0,0,4,0,0,0,0,1,1,0,0,0,4,2,0,0,0,0,0,0,0,0,3,0,1,0,3,1,0,0,0,2,0,0,0,0,0,0,0,0,0,3,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0
CHEMBL208098,278.31,4.14,Oc1ccc(-c2ccccc2-c2cc(O)cc(O)c2)cc1,8000,nM,Oc1ccc(-c2ccccc2-c2cc(O)cc(O)c2)cc1,8.438685752,-0.844030192,8.438685752,0.628590325,0.659973105,278.307,264.195,278.0942943,104,0,0.293096071,-0.507966245,0.507966245,0.293096071,0.619047619,1.19047619,1.761904762,11.28295551,-0.092696041,0.555260269,-2.294530594,0.627282565,-2.068747909,2.751717533,-0.755609992,2.692486407,1314.25386,26.51362519,24.22474487,10.22474487,16.36358484,12.33711731,5.612372436,3.862372436,3.862372436,2.493686218,2.493686218,1.662457479,1.662457479,-2.94,30232952.33,4.530921234,5.210493864,2.671107721,141.8578906,15.32642457,17.2485355,0,0,4.293598972,0,0,0,0,0,36.25451225,46.4234808,6.042418708,15.07834412,30.40476869,0,4.293598972,0,0,0,0,66.46660578,0,39.50234147,0,0,17.2485355,0,19.62002355,0,0,15.07834412,66.46660578,0,22.25380597,0,60.69,105.9689473,0,0,0,0,0,0,0,0,15.32642457,19.37194309,111.7717863,0,0,12.75226167,-2.567150704,-2.32862813,-9.128269114,0,0,0,0,21,3,3,0,0,0,3,0,3,3,3,3,5,0,0,0,3,4.1374,82.3084,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
